,PrimaryDI,brandName,versionModelNumber,companyName,deviceDescription,sizeText,productCode,deviceId,gmdnPTName,gmdnPTDefinition
1498,d545b6d8-3c1d-4584-8062-2da45709ffb5,MENTOR MemoryGel Breast Implant,3543607MC,MENTOR TEXAS L.P.,"SILTEX Round Moderate Classic Profile Gel-Filled Breast Implant, 360cc",,FTR,81317004424,Silicone gel-filled breast implant,"A sterile implantable device designed to reconstruct or augment the breast that is composed of a silicone rubber shell, made of polysiloxane(s), with a single lumen filled with a fixed amount of silicone gel. The implant may vary in shape, profile, volume, shell surface, and shell thickness."
1499,02af5fe7-9283-49fb-b2a4-da9de1d898dc,MENTOR MemoryGel Breast Implant,3543007MC,MENTOR TEXAS L.P.,"SILTEX Round Moderate Classic Profile Gel-Filled Breast Implant, 300cc",,FTR,81317004394,Silicone gel-filled breast implant,"A sterile implantable device designed to reconstruct or augment the breast that is composed of a silicone rubber shell, made of polysiloxane(s), with a single lumen filled with a fixed amount of silicone gel. The implant may vary in shape, profile, volume, shell surface, and shell thickness."
1500,b9338dcf-c1cb-48f1-ba17-7ec3cc9c4917,MENTOR MemoryGel Breast Implant,3541907MC,MENTOR TEXAS L.P.,"SILTEX Round Moderate Classic Profile Gel-Filled Breast Implant, 190cc",,FTR,81317004349,Silicone gel-filled breast implant,"A sterile implantable device designed to reconstruct or augment the breast that is composed of a silicone rubber shell, made of polysiloxane(s), with a single lumen filled with a fixed amount of silicone gel. The implant may vary in shape, profile, volume, shell surface, and shell thickness."
1501,6caf621b-ef43-45c5-ac53-e2dd32ce78a0,MENTOR MemoryGel Breast Implant,3507750MC,MENTOR TEXAS L.P.,"Smooth Round Moderate Classic Profile Gel-Filled Breast Implant, 750cc",,FTR,81317004295,Silicone gel-filled breast implant,"A sterile implantable device designed to reconstruct or augment the breast that is composed of a silicone rubber shell, made of polysiloxane(s), with a single lumen filled with a fixed amount of silicone gel. The implant may vary in shape, profile, volume, shell surface, and shell thickness."
1502,2c150147-bf19-436c-a8c2-2e2a58a63758,MENTOR MemoryGel Breast Implant,3507595MC,MENTOR TEXAS L.P.,"Smooth Round Moderate Classic Profile Gel-Filled Breast Implant, 595cc",,FTR,81317004264,Silicone gel-filled breast implant,"A sterile implantable device designed to reconstruct or augment the breast that is composed of a silicone rubber shell, made of polysiloxane(s), with a single lumen filled with a fixed amount of silicone gel. The implant may vary in shape, profile, volume, shell surface, and shell thickness."
1503,d5215700-4888-4dbb-9586-8c036157eabc,MENTOR MemoryGel Breast Implant,3507510MC,MENTOR TEXAS L.P.,"Smooth Round Moderate Classic Profile Gel-Filled Breast Implant, 510cc",,FTR,81317004240,Silicone gel-filled breast implant,"A sterile implantable device designed to reconstruct or augment the breast that is composed of a silicone rubber shell, made of polysiloxane(s), with a single lumen filled with a fixed amount of silicone gel. The implant may vary in shape, profile, volume, shell surface, and shell thickness."
1504,92634ba1-f87f-4641-a041-2f5a356dc21a,MENTOR MemoryGel Breast Implant,3507490MC,MENTOR TEXAS L.P.,"Smooth Round Moderate Classic Profile Gel-Filled Breast Implant, 490cc",,FTR,81317004233,Silicone gel-filled breast implant,"A sterile implantable device designed to reconstruct or augment the breast that is composed of a silicone rubber shell, made of polysiloxane(s), with a single lumen filled with a fixed amount of silicone gel. The implant may vary in shape, profile, volume, shell surface, and shell thickness."
1505,db4cd11b-fddb-4f1d-bdf9-b0c17c82253b,MENTOR MemoryGel Breast Implant,3507470MC,MENTOR TEXAS L.P.,"Smooth Round Moderate Classic Profile Gel-Filled Breast Implant, 470cc",,FTR,81317004226,Silicone gel-filled breast implant,"A sterile implantable device designed to reconstruct or augment the breast that is composed of a silicone rubber shell, made of polysiloxane(s), with a single lumen filled with a fixed amount of silicone gel. The implant may vary in shape, profile, volume, shell surface, and shell thickness."
1506,21536ca6-bfaa-4511-85e4-178b29459dcd,MENTOR MemoryGel Breast Implant,3507445MC,MENTOR TEXAS L.P.,"Smooth Round Moderate Classic Profile Gel-Filled Breast Implant, 445cc",,FTR,81317004219,Silicone gel-filled breast implant,"A sterile implantable device designed to reconstruct or augment the breast that is composed of a silicone rubber shell, made of polysiloxane(s), with a single lumen filled with a fixed amount of silicone gel. The implant may vary in shape, profile, volume, shell surface, and shell thickness."
1507,8bbf6cee-8415-4f1c-a94e-45268ae065a5,MENTOR MemoryGel Breast Implant,3507405MC,MENTOR TEXAS L.P.,"Smooth Round Moderate Classic Profile Gel-Filled Breast Implant, 405cc",,FTR,81317004196,Silicone gel-filled breast implant,"A sterile implantable device designed to reconstruct or augment the breast that is composed of a silicone rubber shell, made of polysiloxane(s), with a single lumen filled with a fixed amount of silicone gel. The implant may vary in shape, profile, volume, shell surface, and shell thickness."
1508,a2840ecf-8668-48d0-afdc-578aa9bbe789,MENTOR MemoryGel Breast Implant,3507130MC,MENTOR TEXAS L.P.,"Smooth Round Moderate Classic Profile Gel-Filled Breast Implant, 130cc",,FTR,81317004066,Silicone gel-filled breast implant,"A sterile implantable device designed to reconstruct or augment the breast that is composed of a silicone rubber shell, made of polysiloxane(s), with a single lumen filled with a fixed amount of silicone gel. The implant may vary in shape, profile, volume, shell surface, and shell thickness."
1509,27eb2652-24ca-4f01-ada6-ce8d68a3e6c9,MENTOR MemoryGel Breast Implant,3544475,MENTOR TEXAS L.P.,"SILTEX Round High Profile Gel-Filled Breast Implant, 475cc",,FTR,81317003946,Silicone gel-filled breast implant,"A sterile implantable device designed to reconstruct or augment the breast that is composed of a silicone rubber shell, made of polysiloxane(s), with a single lumen filled with a fixed amount of silicone gel. The implant may vary in shape, profile, volume, shell surface, and shell thickness."
1510,f1396688-a65c-434d-9e44-8c3944a476a8,MENTOR MemoryGel Breast Implant,3506501BC,MENTOR TEXAS L.P.,"Smooth Round Moderate Plus Profile Gel-Filled Breast Implant, 650cc",,FTR,81317003847,Silicone gel-filled breast implant,"A sterile implantable device designed to reconstruct or augment the breast that is composed of a silicone rubber shell, made of polysiloxane(s), with a single lumen filled with a fixed amount of silicone gel. The implant may vary in shape, profile, volume, shell surface, and shell thickness."
1511,9e0f0357-a624-42c1-8f43-94d391414384,MENTOR MemoryGel Breast Implant,3505251BC,MENTOR TEXAS L.P.,"Smooth Round Moderate Plus Profile Gel-Filled Breast Implant, 525cc",,FTR,81317003823,Silicone gel-filled breast implant,"A sterile implantable device designed to reconstruct or augment the breast that is composed of a silicone rubber shell, made of polysiloxane(s), with a single lumen filled with a fixed amount of silicone gel. The implant may vary in shape, profile, volume, shell surface, and shell thickness."
1512,79c789c2-65f8-44db-bc1c-f730a641b778,SIENTRA Silicone Gel Breast Implant,20721-695MP,"Sientra, Inc.","Silicone Gel Breast Implant, Textured Round, Moderate Plus Profile, 695cc",,FTR,8.1279E+11,Silicone gel-filled breast implant,"A sterile implantable device designed to reconstruct or augment the breast that is composed of a silicone rubber shell, made of polysiloxane(s), with a single lumen filled with a fixed amount of silicone gel. The implant may vary in shape, profile, volume, shell surface, and shell thickness."
1513,0a2a0673-8a7d-43a1-acee-1d8ea48e0938,SIENTRA Silicone Gel Breast Implant,20721-305MP,"Sientra, Inc.","Silicone Gel Breast Implant, Textured Round, Moderate Plus Profile, 305cc",,FTR,8.1279E+11,Silicone gel-filled breast implant,"A sterile implantable device designed to reconstruct or augment the breast that is composed of a silicone rubber shell, made of polysiloxane(s), with a single lumen filled with a fixed amount of silicone gel. The implant may vary in shape, profile, volume, shell surface, and shell thickness."
1514,879275ef-66cb-4355-8331-27e6678b8565,SIENTRA Silicone Gel Breast Implant,20721-285MP,"Sientra, Inc.","Silicone Gel Breast Implant, Textured Round, Moderate Plus Profile, 285cc",,FTR,8.1279E+11,Silicone gel-filled breast implant,"A sterile implantable device designed to reconstruct or augment the breast that is composed of a silicone rubber shell, made of polysiloxane(s), with a single lumen filled with a fixed amount of silicone gel. The implant may vary in shape, profile, volume, shell surface, and shell thickness."
1515,4bc664de-9540-43fb-b446-1b658380bb5c,SIENTRA Silicone Gel Breast Implant,20721-235MP,"Sientra, Inc.","Silicone Gel Breast Implant, Textured Round, Moderate Plus Profile, 235cc",,FTR,8.1279E+11,Silicone gel-filled breast implant,"A sterile implantable device designed to reconstruct or augment the breast that is composed of a silicone rubber shell, made of polysiloxane(s), with a single lumen filled with a fixed amount of silicone gel. The implant may vary in shape, profile, volume, shell surface, and shell thickness."
1516,f17ebe4b-580a-4444-b915-3ac478a65757,SIENTRA Silicone Gel Breast Implant,20721-195MP,"Sientra, Inc.","Silicone Gel Breast Implant, Textured Round, Moderate Plus Profile, 195cc",,FTR,8.1279E+11,Silicone gel-filled breast implant,"A sterile implantable device designed to reconstruct or augment the breast that is composed of a silicone rubber shell, made of polysiloxane(s), with a single lumen filled with a fixed amount of silicone gel. The implant may vary in shape, profile, volume, shell surface, and shell thickness."
1517,de2ff265-83f0-44ab-a7b6-89dfd6830c62,SIENTRA Silicone Gel Breast Implant,20721-175MP,"Sientra, Inc.","Silicone Gel Breast Implant, Textured Round, Moderate Plus Profile, 175cc",,FTR,8.1279E+11,Silicone gel-filled breast implant,"A sterile implantable device designed to reconstruct or augment the breast that is composed of a silicone rubber shell, made of polysiloxane(s), with a single lumen filled with a fixed amount of silicone gel. The implant may vary in shape, profile, volume, shell surface, and shell thickness."
1518,e232844d-7877-49cf-b1ab-e1946225fb96,SIENTRA Silicone Gel Breast Implant,20721-155MP,"Sientra, Inc.","Silicone Gel Breast Implant, Textured Round, Moderate Plus Profile, 155cc",,FTR,8.1279E+11,Silicone gel-filled breast implant,"A sterile implantable device designed to reconstruct or augment the breast that is composed of a silicone rubber shell, made of polysiloxane(s), with a single lumen filled with a fixed amount of silicone gel. The implant may vary in shape, profile, volume, shell surface, and shell thickness."
1519,8ab51641-9e6e-4794-a2a0-3891d6e02a6d,SIENTRA Silicone Gel Breast Implant,20721-565HP,"Sientra, Inc.","Silicone Gel Breast Implant, Textured Round, High Profile, 565 cc",,FTR,8.1279E+11,Silicone gel-filled breast implant,"A sterile implantable device designed to reconstruct or augment the breast that is composed of a silicone rubber shell, made of polysiloxane(s), with a single lumen filled with a fixed amount of silicone gel. The implant may vary in shape, profile, volume, shell surface, and shell thickness."
1520,407765c5-2584-4c54-aabf-60e235c3378c,SIENTRA Silicone Gel Breast Implant,20721-505HP,"Sientra, Inc.","Silicone Gel Breast Implant, Textured Round, High Profile, 505 cc",,FTR,8.1279E+11,Silicone gel-filled breast implant,"A sterile implantable device designed to reconstruct or augment the breast that is composed of a silicone rubber shell, made of polysiloxane(s), with a single lumen filled with a fixed amount of silicone gel. The implant may vary in shape, profile, volume, shell surface, and shell thickness."
1521,d74bf9aa-7c62-42b1-8982-4cca5de47465,SIENTRA Silicone Gel Breast Implant,20721-350HP,"Sientra, Inc.","Silicone Gel Breast Implant, Textured Round, High Profile, 350 cc",,FTR,8.1279E+11,Silicone gel-filled breast implant,"A sterile implantable device designed to reconstruct or augment the breast that is composed of a silicone rubber shell, made of polysiloxane(s), with a single lumen filled with a fixed amount of silicone gel. The implant may vary in shape, profile, volume, shell surface, and shell thickness."
1522,e7b48d58-1987-4265-ba7b-4cd72fc51157,SIENTRA Silicone Gel Breast Implant,20721-280HP,"Sientra, Inc.","Silicone Gel Breast Implant, Textured Round, High Profile, 280 cc",,FTR,8.1279E+11,Silicone gel-filled breast implant,"A sterile implantable device designed to reconstruct or augment the breast that is composed of a silicone rubber shell, made of polysiloxane(s), with a single lumen filled with a fixed amount of silicone gel. The implant may vary in shape, profile, volume, shell surface, and shell thickness."
1523,9a569f4d-a0a9-4593-b3ed-ec47e83107aa,SIENTRA Silicone Gel Breast Implant,20621-590MP,"Sientra, Inc.","Silicone Gel Breast Implant, Textured Round, Moderate Plus Profile, 590 cc",,FTR,8.1279E+11,Silicone gel-filled breast implant,"A sterile implantable device designed to reconstruct or augment the breast that is composed of a silicone rubber shell, made of polysiloxane(s), with a single lumen filled with a fixed amount of silicone gel. The implant may vary in shape, profile, volume, shell surface, and shell thickness."
